ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee
07149;2015-02-05T01:00:00+01:00;101930;-10.0;7;10;4.4;274.35;272.55;88;25000.0;1;1;1;50.0;4;;35;20;10;100800.0;;;950.0;;;;;;;;7.1;8.8;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6;410.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant une partie de la période considérée et couvrant la moitié du ciel, ou moins, pendant l’autre partie;Dans l’ensemble, nuages se dissipant ou devenant moins épais;1.2000000000000455;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-07T01:00:00+01:00;102490;140.0;2;40;5.9;272.55;266.95;66;14000.0;2;0;0;0.0;0;;30;20;10;101340.0;;;430.0;;;;;;;;10.4;10.8;-10.0;4;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En hausse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;-0.5999999999999659;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-08T07:00:00+01:00;103200;-10.0;0;10;5.0;277.85;275.55;85;18380.0;1;2;2;100.0;8;;35;;;102070.0;;;490.0;275.05;;277.85;;;;;9.4;9.4;-10.0;0;0.0;;;0.0;0.0;-0.1;-0.1;-0.1;;;;;5.0;6;420.0;6.0;6;1190.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble, nuages se dissipant ou devenant moins épais;4.7000000000000455;1.900000000000034;;4.7000000000000455;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-08T22:00:00+01:00;103640;70.0;3;20;3.9;276.25;273.35;81;13000.0;2;0;0;50.0;4;;35;20;10;102500.0;;;380.0;;;;;;;;5.5;6.4;-10.0;0;0.0;;;0.0;0.0;0.0;-0.1;-0.1;;;;;4.0;6;990.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;3.1000000000000227;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-09T19:00:00+01:00;103340;0.0;5;30;3.1;276.35;273.95;84;7100.0;3;2;2;100.0;8;;35;;;102200.0;;;-230.0;270.75;;278.15;;;;;5.1;5.5;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;8.0;6;390.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;3.2000000000000455;-2.3999999999999773;;5.0;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-11T19:00:00+01:00;102180;0.0;5;90;1.7;277.75;274.25;78;10000.0;2;0;0;0.0;0;;30;20;10;101060.0;;;-740.0;274.05;;281.35;;;;;2.0;2.0;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis en hausse, la pression atmosphérique est la même ou plus basse que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;4.600000000000023;0.9000000000000341;;8.200000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-13T10:00:00+01:00;101460;-140.0;6;180;4.1;277.75;275.15;83;10000.0;2;0;0;10.0;1;;35;20;10;100350.0;;;-740.0;;;;;;;;6.5;6.6;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6;1720.0;;;;;;;;;;48.716833, 2.384333;ORLY;En baisse, puis stationnaire, ou en baisse, puis en baisse plus lente;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;4.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-14T04:00:00+01:00;100440;-130.0;8;190;4.0;280.15;279.25;94;20000.0;21;6;2;90.0;7;;37;;;99350.0;;;-1290.0;;;;;;;;7.3;7.3;-10.0;2;0.0;;;0.2;0.4;0.8;2.6;2.6;;;;;7.0;7;240.0;;;;;;;;;;48.716833, 2.384333;ORLY;Stationnaire ou en hausse, puis en baisse, ou en baisse, puis en baisse plus rapide;Pluie;Pluie (ne se congelant pas);7.0;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-14T13:00:00+01:00;100340;0.0;0;190;3.5;280.55;279.15;91;20000.0;21;6;2;90.0;7;;35;;;99250.0;;;-790.0;;;;;;;;5.2;6.5;-10.0;2;0.0;;;-0.1;2.6;2.8;3.2;5.4;;;;;4.0;6;360.0;7.0;6;600.0;;;;;;;48.716833, 2.384333;ORLY;En hausse, puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Pluie;Pluie (ne se congelant pas);7.400000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
07149;2015-02-16T19:00:00+01:00;101940;80.0;3;170;2.9;277.95;276.65;91;9130.0;3;2;2;90.0;4;;35;23;;100820.0;;;470.0;273.85;;278.95;;;;;5.4;5.4;-10.0;0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6;310.0;4.0;3;4600.0;4.0;0;6800.0;;;;48.716833, 2.384333;ORLY;En baisse ou stationnaire, puis en hausse, ou en hausse, puis en hausse plus rapide;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;4.800000000000011;0.7000000000000455;;5.800000000000011;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;2
